quercus.sp	agrilus.sp	interaction	min.dist.mean	min.dist.mean.norm	min.dist.mean.log	min.dist.median	min.dist.median.norm	min.dist.median.log
Q. hartwissiana	A. angelicus	0	12939.6566127594	1	0.996826913850109	12928.4141880263	1	0.997743146136691
Q. hartwissiana	A. angustulus	0	15.3046167785187	0.0457659087327802	0	2.99984802657065	0.00179819893600917	0
Q. hartwissiana	A. arcuatus	0	110.502131552515	0.913025839964463	0.291831656766876	66.8440869471587	0.590830749019623	0.367757946274873
Q. hartwissiana	A. asiaticus	0	139.288279010827	0.97935423228727	0.32607740143288	99.6369918819598	0.862688887044206	0.415477102731402
Q. hartwissiana	A. atricornis	0	3822.34817748769	1	0.816302152501854	3783.33621952557	1	0.85066381527368
Q. hartwissiana	A. auroguttatus	0	12814.2006777892	1	0.995384583278451	12773.9829435136	1	0.996304801695819
Q. hartwissiana	A. biguttatus	0	17.4914855872161	0.0593558887182389	0.0196522831680071	2.99984802657065	0.00179819893600917	0
Q. hartwissiana	A. bilineatus	0	110.502131552515	0.913025839964463	0.291831656766876	66.8440869471587	0.590830749019623	0.367757946274873
Q. hartwissiana	A. chiricahuae	0	13107.9487615578	1	0.998739912132989	13060.7670958038	1	0.998962250292314
Q. hartwissiana	A. coxalis	0	12565.0367669249	1	0.992477664342778	12562.2308324941	1	0.994304054446741
Q. hartwissiana	A. crinicornis	0	46.7473187496307	0.354068851439826	0.164656572454035	22.0578001603742	0.0927246662269711	0.235416974589999
Q. hartwissiana	A. cyaneoniger	0	5465.84102342836	1	0.869248769979243	5500.62793806206	1	0.895458734238032
Q. hartwissiana	A. defectus	0	9794.15395720971	1	0.955595860522061	9774.14384569512	1	0.96426680722435
Q. hartwissiana	A. geminatus	0	3623.51065880113	1	0.808393710150076	3585.76211605872	1	0.84424422247419
Q. hartwissiana	A. graminis	0	44.3682975185357	0.325449789433349	0.15694101391907	17.8769476740711	0.0619171912548794	0.210389204067537
Q. hartwissiana	A. grandiceps	0	85.175041037079	0.765654210884876	0.253332138606486	41.1705158357019	0.287519171689373	0.3098612147746
Q. hartwissiana	A. hastulifer	0	19.6077372776844	0.0740107673674111	0.0364693410476169	2.99984802657065	0.00179819893600917	0
Q. hartwissiana	A. hemiphanes	0	101.199171020891	0.871040186068418	0.278824492440621	99.4352564881229	0.86158156538339	0.415234757243285
Q. hartwissiana	A. laticornis	0	16.5143317974018	0.0530837538502266	0.0111917652946773	2.99984802657065	0.00179819893600917	0
Q. hartwissiana	A. niveoguttatus	0	3854.61114711839	1	0.817546444081238	3886.00505459207	1	0.853868569286095
Q. hartwissiana	A. obscuricollis	0	18.0131678427554	0.0628339923751909	0.0239786961228308	4.38449837340542	0.00383738355083042	0.0441995375127675
Q. hartwissiana	A. obsoletoguttatus	0	34.2548711444725	0.209175525736649	0.118741259179244	9.62618693795925	0.0183620205796561	0.136865456904977
Q. hartwissiana	A. osburni	0	3932.25247844894	1	0.820498669139833	3893.16245472762	1	0.854088816610742
Q. hartwissiana	A. parkeri	0	13028.9975164327	1	0.997845540624308	12983.2345028986	1	0.998249603961431
Q. hartwissiana	A. quercicola	0	110.502131552515	0.913025839964463	0.291831656766876	66.8440869471587	0.590830749019623	0.367757946274873
Q. hartwissiana	A. relegatoides	0	754.93499890746	1	0.57619496981945	774.055484986199	1	0.660756749813705
Q. hartwissiana	A. relegatus	0	85.175041037079	0.765654210884876	0.253332138606486	41.1705158357019	0.287519171689373	0.3098612147746
Q. hartwissiana	A. samai	0	1128.96987763115	1	0.635765022756643	1143.72257714034	1	0.707479991652649
Q. hartwissiana	A. sulcicollis	0	23.9094681963321	0.108038700796295	0.0656983607926418	9.09246857443959	0.0163986508100377	0.13011028132988
Q. hartwissiana	A. ussuricola	0	139.288279010827	0.97935423228727	0.32607740143288	99.6369918819598	0.862688887044206	0.415477102731402
Q. kerrii	A. acutipennis	0	16654.4602323351	1	0.955136583468355	16429.1473247516	1	0.9516161575939
Q. kerrii	A. albocomus	0	19545.5190048316	1	0.991010248605141	19323.8334334764	1	0.99049085533898
Q. kerrii	A. angelicus	0	19604.168929659	1	0.991681740728691	19392.9155539603	1	0.991345712562185
Q. kerrii	A. angustulus	0	947.48353186059	1	0.312701446103727	905.080421399567	1	0.257232508119609
Q. kerrii	A. arcuatus	0	2883.61317887093	1	0.562124850201203	3039.77661737547	1	0.547434079817725
Q. kerrii	A. asiaticus	0	234.680638106663	0.999983546961399	0	309.204041957143	0.999999995037856	0
Q. kerrii	A. atricornis	0	10026.4595739523	1	0.841409485031648	9787.06497243636	1	0.827530652683411
Q. kerrii	A. auroguttatus	0	19156.5535033115	1	0.986505268245955	18971.2894535643	1	0.986080146116188
Q. kerrii	A. biguttatus	0	1440.00828302237	1	0.406507274776952	1344.9159678724	1	0.352101275814349
Q. kerrii	A. bilineatus	0	2883.61317887093	1	0.562124850201203	3039.77661737547	1	0.547434079817725
Q. kerrii	A. chiricahuae	0	20345.4688598793	1	1	20106.3376832651	1	1
Q. kerrii	A. coxalis	0	18104.9705645645	1	0.973852091172977	17928.0979218237	1	0.97253178142156
Q. kerrii	A. crinicornis	0	1206.92516511065	1	0.366937389092195	1200.22505980372	1	0.324837104321483
Q. kerrii	A. cyaneoniger	0	660.672620827544	1	0.231906289675963	748.054332457184	1	0.211591989775061
Q. kerrii	A. defectus	0	15983.9165171585	1	0.945926561664366	15763.0464083558	1	0.941701508659844
Q. kerrii	A. geminatus	0	9924.60352156496	1	0.839121127500907	9716.30087695327	1	0.82579233384851
Q. kerrii	A. graminis	0	1455.00328491772	1	0.408828801912425	1348.26637392419	1	0.352697251100998
Q. kerrii	A. grandiceps	0	5252.67361950126	1	0.696522417657507	5069.25686704875	1	0.66993992124995
Q. kerrii	A. hastulifer	0	1440.00828302237	1	0.406507274776952	1344.9159678724	1	0.352101275814349
Q. kerrii	A. hemiphanes	0	5421.65694541172	1	0.703618767419152	5223.18063418726	1	0.677105313611898
Q. kerrii	A. laticornis	0	1437.62816405214	1	0.406136563055842	1344.24466783411	1	0.351981685439158
Q. kerrii	A. niveoguttatus	0	1952.43674405382	1	0.474730802214894	1732.13871619936	1	0.412709857866433
Q. kerrii	A. obscuricollis	0	1440.00828302237	1	0.406507274776952	1344.9159678724	1	0.352101275814349
Q. kerrii	A. obsoletoguttatus	0	1206.68936877483	1	0.366893602936507	1199.79578111925	1	0.324751416970292
Q. kerrii	A. osburni	0	10242.1946293742	1	0.846180508844122	10048.5682020206	1	0.833847208863729
Q. kerrii	A. parkeri	0	19759.5769567055	1	0.993451363665218	19495.7535508076	1	0.992612657959572
Q. kerrii	A. quercicola	0	2883.61317887093	1	0.562124850201203	3039.77661737547	1	0.547434079817725
Q. kerrii	A. relegatoides	0	6635.46792408961	1	0.748895737395077	6430.34112668602	1	0.72691221918504
Q. kerrii	A. relegatus	0	5252.67361950126	1	0.696522417657507	5069.25686704875	1	0.66993992124995
Q. kerrii	A. samai	0	7025.31100063274	1	0.761690422388792	6808.57817436922	1	0.74060374226999
Q. kerrii	A. sulcicollis	0	1440.00828302237	1	0.406507274776952	1344.9159678724	1	0.352101275814349
Q. kerrii	A. ussuricola	0	255.278007968964	0.999997813858129	0.0188466683379237	309.204041957143	0.999999995037856	0
Q. acerifolia	A. acutipennis	0	56.4646226180488	0.471467362958775	0.408921978941661	44.871022022646	0.331475158767835	0.470190779802141
Q. acerifolia	A. albocomus	0	595.253336333273	1	0.652989283905871	569.821095176761	1	0.697064806584571
Q. acerifolia	A. angelicus	0	1360.72708095811	1	0.738710738105237	1346.0264220352	1	0.773850467426221
Q. acerifolia	A. angustulus	0	3.76739220631287	0.00283462365327897	0.130736681824465	2.08828705302061	0.000871808317274503	0.200128626708485
Q. acerifolia	A. arcuatus	0	1.70063051890159	0.000578261574657316	0.051469986465067	0.903411075163578	0.000163216992802675	0.130469941585853
Q. acerifolia	A. asiaticus	0	22.3792225041923	0.0953127001147789	0.313235779656935	6.71069604115398	0.00896624955192423	0.301561674729891
Q. acerifolia	A. atricornis	0	22.9792428282307	0.100223716270947	0.315967255230778	24.0111318545174	0.108907366001353	0.414501921196706
Q. acerifolia	A. auroguttatus	0	606.398404572783	1	0.65491246250692	580.5952751962	1	0.698737962527106
Q. acerifolia	A. biguttatus	0	396.376993383118	0.999999999999977	0.610834634987432	422.704852175221	1	0.670389389057188
Q. acerifolia	A. bilineatus	0	1.87162037742408	0.000700347209766778	0.0608768062445449	0.133137852214616	3.54513125442971e-06	7.72453413216022e-05
Q. acerifolia	A. chiricahuae	0	1095.83857554766	1	0.71626333185196	1075.08856050558	1	0.753772906201223
Q. acerifolia	A. coxalis	0	1491.26069469849	1	0.748208539239498	1490.81719111212	1	0.782977348648848
Q. acerifolia	A. crinicornis	0	4.15886129948039	0.0034532492342911	0.140734810860914	1.36215272730448	0.000371023164376896	0.164106401401368
Q. acerifolia	A. cyaneoniger	0	16910.6847313366	1	1	16921.674605206	1	1
Q. acerifolia	A. defectus	0	1.76332771305018	0.000621671606804362	0.0550190626325184	0.132936360451786	3.53440893986577e-06	0
Q. acerifolia	A. geminatus	0	2.36290260880471	0.0011160385130119	0.0839467094472326	0.701545309206429	9.84283197889426e-05	0.11040274822348
Q. acerifolia	A. graminis	0	3.76739220631287	0.00283462365327897	0.130736681824465	2.08828705302061	0.000871808317274503	0.200128626708485
Q. acerifolia	A. grandiceps	0	5029.61703423217	1	0.874264316412788	5040.41507259145	1	0.891802424182144
Q. acerifolia	A. hastulifer	0	396.376993383118	0.999999999999977	0.610834634987432	422.704852175221	1	0.670389389057188
Q. acerifolia	A. hemiphanes	0	103.203531127529	0.881185730714802	0.471374419138563	86.1391415981616	0.77326885417398	0.528359784574119
Q. acerifolia	A. laticornis	0	396.376993383118	0.999999999999977	0.610834634987432	422.704852175221	1	0.670389389057188
Q. acerifolia	A. niveoguttatus	0	16439.076326173	1	0.997067145683344	16459.2383042783	1	0.997524579752889
Q. acerifolia	A. obscuricollis	0	396.376993383118	0.999999999999977	0.610834634987432	422.704852175221	1	0.670389389057188
Q. acerifolia	A. obsoletoguttatus	0	0.996105283149712	0.000198425458088	0	0.303816030740294	1.84606657066348e-05	0.049153675307657
Q. acerifolia	A. osburni	0	7.95357939603773	0.0125721864109703	0.206798533380593	8.15390175204095	0.0132092052512478	0.318731848502377
Q. acerifolia	A. parkeri	0	590.338590037674	1	0.652129735309386	569.473076802742	1	0.697010235808962
Q. acerifolia	A. quercicola	0	2.77470938162213	0.00153861754297207	0.099978637277415	1.86883790818076	0.000698267123376958	0.19068769715252
Q. acerifolia	A. relegatoides	0	11150.6358940761	1	0.956817865162685	11162.8955275717	1	0.962835342114707
Q. acerifolia	A. relegatus	0	5029.61703423217	1	0.874264316412788	5040.41507259145	1	0.891802424182144
Q. acerifolia	A. samai	0	11474.0122540215	1	0.959782201688573	11493.9093634085	1	0.965445967750686
Q. acerifolia	A. sulcicollis	0	396.376993383118	0.999999999999977	0.610834634987432	422.704852175221	1	0.670389389057188
Q. acerifolia	A. ussuricola	0	22.3792225041923	0.0953127001147789	0.313235779656935	6.71069604115398	0.00896624955192423	0.301561674729891
Q. engleriana	A. acutipennis	0	16118.294968598	1	0.964887413251387	16088.4514628225	1	0.980861149941364
Q. engleriana	A. albocomus	0	20012.6329342141	1	0.998400417233489	20126.0254017971	1	0.999180903386558
Q. engleriana	A. angelicus	0	18949.3900272911	1	0.989946314013757	18884.5426750708	1	0.993971626849373
Q. engleriana	A. angustulus	0	415.233631587148	0.999999999999999	0.398309100714287	378.051057282079	0.999999999999615	0.674000095766268
Q. engleriana	A. arcuatus	0	1845.9619681503	1	0.629318974328531	1740.15571373425	1	0.798893512761106
Q. engleriana	A. asiaticus	0	31.6227104931215	0.181268562287904	0	0	0	0
Q. engleriana	A. atricornis	0	10122.0936819204	1	0.89284149813427	10210.7353816228	1	0.943662270713048
Q. engleriana	A. auroguttatus	0	19756.7727627106	1	0.996407779580615	19884.2144599103	1	0.998191934873321
Q. engleriana	A. biguttatus	0	1199.45178406554	1	0.562557526483924	1301.59446351795	1	0.775136646847313
Q. engleriana	A. bilineatus	0	1845.9619681503	1	0.629318974328531	1740.15571373425	1	0.798893512761106
Q. engleriana	A. chiricahuae	0	20220.419304327	1	1	20328.526082075	1	1
Q. engleriana	A. coxalis	0	18675.6104455241	1	0.987692589455407	18799.0224333881	1	0.993600271288889
Q. engleriana	A. crinicornis	0	620.448396573376	1	0.460488957113631	604.341564124761	1	0.712373278958503
Q. engleriana	A. cyaneoniger	0	126.086871102368	0.958396867450408	0.213820844498706	106.655457981673	0.897211041925427	0.57052156290442
Q. engleriana	A. defectus	0	15939.8537743025	1	0.963163444473055	16049.3143942908	1	0.980661878676913
Q. engleriana	A. geminatus	0	9620.06508283826	1	0.884963896888101	9682.63732995805	1	0.939317384767883
Q. engleriana	A. graminis	0	1170.79231991203	1	0.55881271078623	1305.58568854507	1	0.775387128979976
Q. engleriana	A. grandiceps	0	4946.63920509817	1	0.781961029222118	4976.78898006529	1	0.884864800889083
Q. engleriana	A. hastulifer	0	1199.45178406554	1	0.562557526483924	1301.59446351795	1	0.775136646847313
Q. engleriana	A. hemiphanes	0	5218.48679036179	1	0.790245765171411	5271.35856469869	1	0.889569461013536
Q. engleriana	A. laticornis	0	1191.40425986046	1	0.561515100772399	1292.19186096356	1	0.774543507338688
Q. engleriana	A. niveoguttatus	0	2183.54245768688	1	0.655326206569877	2291.46204101651	1	0.821409737134109
Q. engleriana	A. obscuricollis	0	1199.45178406554	1	0.562557526483924	1301.59446351795	1	0.775136646847313
Q. engleriana	A. obsoletoguttatus	0	619.131050438303	1	0.460159858106841	604.116350849704	1	0.712342788416468
Q. engleriana	A. osburni	0	10411.536765299	1	0.897207590406473	10501.7396899298	1	0.94596141569478
Q. engleriana	A. parkeri	0	20006.6817050868	1	0.998354359157047	20125.8896091746	1	0.99918035135739
Q. engleriana	A. quercicola	0	1845.9619681503	1	0.629318974328531	1740.15571373425	1	0.798893512761106
Q. engleriana	A. relegatoides	0	6619.31028059513	1	0.827068464775601	6661.38896000946	1	0.908717623555086
Q. engleriana	A. relegatus	0	4946.63920509817	1	0.781961029222118	4976.78898006529	1	0.884864800889083
Q. engleriana	A. samai	0	7049.58497762004	1	0.836821066289841	7108.70892627036	1	0.914035060313667
Q. engleriana	A. sulcicollis	0	1199.45178406554	1	0.562557526483924	1301.59446351795	1	0.775136646847313
Q. engleriana	A. ussuricola	0	41.0445198777811	0.286041557701009	0.0402727229917959	0	0	0
Q. litoralis	A. acutipennis	0	19668.5200017169	1	0.933919748961312	19593.4380124554	1	0.933467524249109
Q. litoralis	A. albocomus	0	22198.2588822429	1	0.982584779666604	22184.6433831083	1	0.982826532255324
Q. litoralis	A. angelicus	0	22829.8967003459	1	0.993869585352822	22719.8885894884	1	0.992300645896404
Q. litoralis	A. angustulus	0	3201.59276802013	1	0.20376873548235	3110.35603445976	1	0.202081324374439
Q. litoralis	A. arcuatus	0	4110.64435762266	1	0.304291014936981	4187.4190039324	1	0.320243736512657
Q. litoralis	A. asiaticus	0	1929.00801601355	1	0	1870.50167361968	1	0
Q. litoralis	A. atricornis	0	12684.8302318004	1	0.757506225325289	12595.7558672344	1	0.757883712496953
Q. litoralis	A. auroguttatus	0	21278.7294204867	1	0.965568973677541	21258.7636877827	1	0.965885034889462
Q. litoralis	A. biguttatus	0	3699.55451810483	1	0.261912219027311	3619.69357905701	1	0.262346029554129
Q. litoralis	A. bilineatus	0	4110.64435762266	1	0.304291014936981	4187.4190039324	1	0.320243736512657
Q. litoralis	A. chiricahuae	0	23180.5323375178	1	1	23164.3652210339	1	1
Q. litoralis	A. coxalis	0	20363.0143031816	1	0.947876727690393	20313.6324280203	1	0.947812579404275
Q. litoralis	A. crinicornis	0	3028.71294690869	1	0.18144247132303	3043.70760107033	1	0.193473603592307
Q. litoralis	A. cyaneoniger	0	2266.64552394618	1	0.0648715035116599	2339.00382779015	1	0.0888218731063974
Q. litoralis	A. defectus	0	19021.7123170299	1	0.920470574996288	18923.0862176839	1	0.919633305740104
Q. litoralis	A. geminatus	0	12684.8302318004	1	0.757506225325289	12595.7558672344	1	0.757883712496953
Q. litoralis	A. graminis	0	3742.61492047236	1	0.2665665285855	3651.82697037466	1	0.265858232088284
Q. litoralis	A. grandiceps	0	7766.48099596552	1	0.560187854636817	7675.21282435464	1	0.561028355522375
Q. litoralis	A. hastulifer	0	3699.55451810483	1	0.261912219027311	3619.69357905701	1	0.262346029554129
Q. litoralis	A. hemiphanes	0	7898.07394731674	1	0.56694561516693	7808.49416104332	1	0.567869942541489
Q. litoralis	A. laticornis	0	3692.15396297273	1	0.261106856493991	3610.59246834817	1	0.261345604689586
Q. litoralis	A. niveoguttatus	0	4251.39123631786	1	0.317831709708337	4202.78749185181	1	0.321699550764869
Q. litoralis	A. obscuricollis	0	3699.55451810483	1	0.261912219027311	3619.69357905701	1	0.262346029554129
Q. litoralis	A. obsoletoguttatus	0	3028.49774292171	1	0.18141389233457	3043.53885075071	1	0.193451570939386
Q. litoralis	A. osburni	0	12684.8302318004	1	0.757506225325289	12595.7558672344	1	0.757883712496953
Q. litoralis	A. parkeri	0	22568.8553765927	1	0.989244158892073	22550.8618105062	1	0.989333114896251
Q. litoralis	A. quercicola	0	4110.64435762266	1	0.304291014936981	4187.4190039324	1	0.320243736512657
Q. litoralis	A. relegatoides	0	8962.09701122795	1	0.617778530188293	8942.30430633062	1	0.621749191129304
Q. litoralis	A. relegatus	0	7766.48099596552	1	0.560187854636817	7675.21282435464	1	0.561028355522375
Q. litoralis	A. samai	0	9361.67691702068	1	0.635322844009804	9341.5924146762	1	0.639108773041167
Q. litoralis	A. sulcicollis	0	3699.55451810483	1	0.261912219027311	3619.69357905701	1	0.262346029554129
Q. litoralis	A. ussuricola	0	1929.00801601355	1	0	1870.50167361968	1	0
Q. macrocalyx	A. acutipennis	0	16930.7237520278	1	0.961655196420114	17011.0469254387	1	0.965607925646881
Q. macrocalyx	A. albocomus	0	20145.4736231027	1	0.994758684857615	20232.8647170596	1	0.995316221382309
Q. macrocalyx	A. angelicus	0	19829.9036760477	1	0.991752316994243	19891.2617301675	1	0.992399654442278
Q. macrocalyx	A. angustulus	0	1049.98259002144	1	0.432249365149941	1092.31354417875	1	0.495350423559537
Q. macrocalyx	A. arcuatus	0	2267.75467014744	1	0.578862699023101	2036.24904218223	1	0.602020977146447
Q. macrocalyx	A. asiaticus	0	108.38275136222	0.90457017883718	0	60.4922380496362	0.518987572711148	0
Q. macrocalyx	A. atricornis	0	10451.8961382356	1	0.869809655445357	10485.9354652588	1	0.882736399802532
Q. macrocalyx	A. auroguttatus	0	19831.9002032771	1	0.991771487465611	19970.6688524666	1	0.993082067103206
Q. macrocalyx	A. biguttatus	0	1638.02994675248	1	0.516924549797825	1724.20235286354	1	0.573530234715727
Q. macrocalyx	A. bilineatus	0	2267.75467014744	1	0.578862699023101	2036.24904218223	1	0.602020977146447
